frame,labelimageId,trackId,lineageId,parentTrackId,mergerLabelId,Convexity_0,Number_of_Defects_0,Mean_Defect_Displacement_0,Mean_Defect_Area_0,Variance_of_Defect_Area_0,Convex_Hull_Center_0,Convex_Hull_Center_1,Object_Center_0,Object_Center_1,Object_Area_0,Kurtosis_of_Intensity_0,Maximum_intensity_0,Mean_Intensity_0,Minimum_intensity_0,Principal_components_of_the_object_0,Principal_components_of_the_object_1,Principal_components_of_the_object_2,Principal_components_of_the_object_3,Radii_of_the_object_0,Radii_of_the_object_1,Skewness_of_Intensity_0,Total_Intensity_0,Variance_of_Intensity_0,Average_Branch_Length_0,Number_of_Branches_0,Diameter_0,Euclidean_Diameter_0,Number_of_Holes_0,Center_of_the_Skeleton_0,Center_of_the_Skeleton_1,Terminal_1_0,Terminal_1_1,Terminal_2_0,Terminal_2_1,Length_of_the_Skeleton_0,Bounding_Box_Maximum_0,Bounding_Box_Maximum_1,Bounding_Box_Minimum_0,Bounding_Box_Minimum_1,Size_in_pixels_0,Center_of_the_object_0,Center_of_the_object_1
6,7,8,8,0,0,0.743789,4,22.238464,82.500000,5500.333496,343.500000,970.000000,339.612732,970.028198,958.000000,-0.643366,52.000000,33.083508,8.000000,0.999574,0.029201,0.029201,-0.999574,13.946929,5.760027,-0.189236,31694.000000,91.160042,8.720137,33,60.384777,55.317268,0,342,971,317.000000,960.000000,371.000000,972.000000,287.764496,371,981,316,959,958.000000,339,970
6,8,9,9,0,0,0.624928,4,25.328342,161.750000,26359.583984,750.000000,1151.000000,757.269043,1150.425781,1078.000000,-0.823318,58.000000,37.735622,4.000000,0.998720,0.050578,0.050578,-0.998720,16.907598,5.577338,-0.458756,40679.000000,174.543274,9.506353,37,73.142136,64.381676,0,752,1150,780.000000,1141.000000,716.000000,1148.000000,351.735077,784,1163,716,1139,1078.000000,757,1150
7,1,2,2,0,0,0.435786,4,20.679649,391.000000,196792.671875,1180.000000,57.500000,1175.181274,57.101822,1208.000000,-0.547102,60.000000,40.086922,7.000000,0.856782,0.515679,0.515679,-0.856782,17.622219,5.919879,-0.576257,48425.000000,153.849228,9.933517,41,75.669044,67.801178,0,1180,61,1211.000000,77.000000,1157.000000,36.000000,407.274170,1211,79,1149,36,1208.000000,1175,57
7,2,3,3,0,0,0.515766,3,17.562073,286.666656,67733.335938,416.000000,237.500000,415.611359,240.632095,916.000000,-0.876710,52.000000,27.684498,9.000000,0.632596,-0.774482,0.774482,0.632596,13.411608,5.654211,0.291996,25359.000000,87.626442,9.767965,27,59.426407,54.671749,0,413,237,434.000000,256.000000,399.000000,214.000000,263.735077,434,261,398,214,916.000000,415,240
7,3,4,4,0,0,0.524476,5,17.716299,163.199997,44214.199219,271.500000,418.000000,270.827789,419.307770,900.000000,-0.900612,50.000000,32.412224,13.000000,0.869430,-0.494056,-0.494056,-0.869430,13.725808,5.647223,-0.116142,29171.000000,59.575630,8.745599,29,63.526913,57.245087,0,273,420,246.000000,429.000000,297.000000,403.000000,253.622360,297,434,246,402,900.000000,270,419
7,4,5,5,0,0,0.444874,3,19.396484,478.333344,150633.328125,737.000000,508.000000,736.219116,504.527832,1150.000000,-0.758307,58.000000,34.540001,8.000000,-0.563746,-0.825948,0.825948,-0.563746,16.101500,6.321144,-0.026132,39721.000000,113.669273,8.480273,44,72.669044,65.053825,0,735,508,714.000000,535.000000,760.000000,489.000000,373.132050,760,535,714,481,1150.000000,736,504
7,5,6,6,0,0,0.549180,4,20.273148,220.000000,58652.000000,2077.000000,744.500000,2080.017822,743.642700,1072.000000,-0.433678,60.000000,34.031715,6.000000,0.937450,0.348121,0.348121,-0.937450,15.310205,5.853585,0.105258,36482.000000,136.329224,9.025629,37,68.698486,62.936478,0,2077,742,2107.000000,750.000000,2047.000000,731.000000,333.948273,2107,760,2047,729,1072.000000,2080,743
7,6,7,7,0,0,0.554361,4,12.677211,93.250000,9268.250000,1997.000000,831.000000,1998.331909,828.631470,464.000000,-0.409018,23.000000,13.993534,4.000000,-0.630875,-0.775884,0.775884,-0.630875,8.341368,5.427915,-0.420970,6493.000000,17.187458,19.520815,2,39.041630,31.320919,0,1997,832,1986.000000,846.000000,1995.000000,816.000000,39.041630,2010,846,1984,816,464.000000,1998,828
7,7,8,8,0,0,0.734554,5,23.184824,69.599998,5298.299805,344.000000,970.000000,339.661469,970.020752,963.000000,-0.665391,52.000000,33.039459,8.000000,0.999688,0.024996,0.024996,-0.999688,14.013999,5.788015,-0.191136,31817.000000,88.901871,8.288541,33,61.798988,56.089214,0,343,971,317.000000,960.000000,372.000000,971.000000,273.521851,372,981,316,959,963.000000,339,970
7,8,9,9,0,0,0.613662,4,23.988171,168.250000,29678.250000,751.000000,1151.500000,757.900818,1150.620239,1069.000000,-0.820433,58.000000,37.710011,6.000000,0.998526,0.054272,0.054272,-0.998526,16.674223,5.612658,-0.474941,40312.000000,172.943039,9.885077,35,69.727921,60.671246,0,752,1150,778.000000,1140.000000,718.000000,1149.000000,345.977692,784,1164,718,1139,1069.000000,757,1150
8,1,2,2,0,0,0.439394,4,20.648907,388.500000,192219.671875,1179.000000,57.500000,1174.369507,56.990971,1218.000000,-0.558702,61.000000,39.999180,7.000000,0.856964,0.515375,0.515375,-0.856964,17.576540,5.939353,-0.580334,48719.000000,152.232346,10.665333,37,75.669044,66.850578,0,1180,60,1210.000000,78.000000,1148.000000,53.000000,394.617310,1210,79,1148,36,1218.000000,1174,56
8,2,3,3,0,0,0.489796,4,17.675278,243.750000,84874.250000,416.000000,237.000000,415.435883,240.559830,936.000000,-0.904577,52.000000,27.868589,9.000000,0.632826,-0.774294,0.774294,0.632826,13.960778,5.573642,0.337037,26085.000000,91.579956,9.232244,29,60.426407,53.665630,0,413,238,423.000000,261.000000,399.000000,213.000000,267.735077,435,261,397,213,936.000000,415,240
8,3,4,4,0,0,0.500541,3,18.404076,307.666656,56601.332031,267.500000,420.000000,265.405396,420.709198,925.000000,-0.884018,50.000000,31.632433,13.000000,0.890966,-0.454070,-0.454070,-0.890966,14.511041,5.507363,-0.068729,29260.000000,64.033546,8.383758,33,67.183769,57.939625,0,269,421,241.000000,427.000000,295.000000,406.000000,276.664001,295,436,240,404,925.000000,265,420
8,4,5,5,0,0,0.491111,4,18.811962,286.250000,100533.585938,737.000000,505.500000,736.078735,502.646149,1105.000000,-0.834338,57.000000,33.857918,7.000000,-0.610188,-0.792257,0.792257,-0.610188,15.080192,6.348716,0.001224,37413.000000,109.555382,9.209385,37,66.012192,57.489128,0,735,505,715.000000,527.000000,759.000000,490.000000,340.747253,759,530,715,481,1105.000000,736,502
8,5,6,6,0,0,0.551742,4,19.974062,218.750000,54694.250000,2079.000000,744.500000,2081.446533,743.888550,1077.000000,-0.392842,59.000000,33.990715,6.000000,0.940148,0.340767,0.340767,-0.940148,15.363327,5.872408,0.097603,36608.000000,133.697220,9.649977,31,68.698486,62.936478,0,2078,743,2109.000000,752.000000,2049.000000,733.000000,299.149292,2109,760,2049,729,1077.000000,2081,743
8,6,7,7,0,0,0.554361,5,12.702505,74.599998,8568.299805,1998.000000,830.000000,1999.168091,827.653015,464.000000,-0.422294,24.000000,14.081897,4.000000,-0.629207,-0.777238,0.777238,-0.629207,8.256541,5.384950,-0.310561,6534.000000,17.937258,12.736333,7,37.870056,18.681541,0,1998,830,1985.000000,844.000000,1990.000000,826.000000,89.154327,2011,845,1985,815,464.000000,1999,827
8,7,8,8,0,0,0.732265,5,22.879938,70.199997,6314.200195,344.000000,970.000000,339.670837,969.978149,960.000000,-0.636586,54.000000,32.937500,8.000000,0.999581,0.028938,0.028938,-0.999581,13.986690,5.781809,-0.182115,31620.000000,89.064842,8.394746,34,62.213203,56.293873,0,343,971,317.000000,960.000000,372.000000,972.000000,285.421356,372,981,316,959,960.000000,339,969
8,8,9,9,0,0,0.594800,4,25.915121,187.000000,42672.000000,750.000000,1152.500000,757.779602,1151.059204,1098.000000,-0.824421,62.000000,38.051914,5.000000,0.996548,0.083014,0.083014,-0.996548,17.003784,5.644971,-0.461018,41781.000000,163.342484,9.600550,37,76.455841,64.381676,0,751,1150,779.000000,1141.000000,715.000000,1148.000000,355.220337,785,1165,715,1140,1098.000000,757,1151
9,1,2,2,0,0,0.486622,4,19.514774,307.000000,102502.664062,1176.500000,56.500000,1174.553223,55.432991,1164.000000,-1.063506,60.000000,39.854813,15.000000,0.751434,0.659809,0.659809,-0.751434,15.598492,6.373216,-0.289305,46391.000000,121.235794,10.688581,36,65.254837,55.946404,0,1177,58,1202.000000,75.000000,1151.000000,52.000000,384.788879,1202,79,1151,34,1164.000000,1174,55
9,2,3,3,0,0,0.467069,4,18.044300,265.000000,100548.664062,415.000000,236.000000,415.154999,240.481155,929.000000,-0.978613,50.000000,27.912809,9.000000,0.620633,-0.784101,0.784101,0.620633,13.976265,5.590866,0.264575,25931.000000,87.280884,9.201626,30,63.840622,58.412327,0,411,237,433.000000,257.000000,397.000000,211.000000,276.048767,434,261,396,211,929.000000,415,240
9,3,4,4,0,0,0.514580,4,17.453253,212.250000,51906.250000,263.000000,420.000000,261.632233,421.214447,900.000000,-0.848573,54.000000,31.280001,12.000000,0.890271,-0.455430,-0.455430,-0.890271,14.066941,5.492412,-0.055329,28152.000000,62.192711,7.969913,33,63.941124,57.271286,0,265,422,237.000000,429.000000,289.000000,405.000000,263.007141,289,436,237,404,900.000000,261,421
9,4,5,5,0,0,0.433145,4,20.013149,376.250000,189828.250000,738.000000,510.000000,736.872192,505.176514,1150.000000,-0.777612,62.000000,34.542610,8.000000,-0.521233,-0.853414,0.853414,-0.521233,16.448301,6.227622,-0.016660,39724.000000,112.368187,8.789778,43,73.426407,64.536812,0,736,509,718.000000,538.000000,760.000000,489.000000,377.960449,760,539,716,481,1150.000000,736,505
9,5,6,6,0,0,0.580645,4,19.798140,195.000000,46154.000000,2080.500000,745.000000,2082.866699,744.078674,1080.000000,-0.419755,59.000000,34.084259,5.000000,0.949435,0.313965,0.313965,-0.949435,15.331986,5.915120,0.089808,36811.000000,136.479004,9.486360,32,67.284271,61.684681,0,2080,742,2110.000000,751.000000,2052.000000,730.000000,303.563507,2110,760,2051,730,1080.000000,2082,744
9,6,7,7,0,0,0.556452,4,12.739182,96.250000,8674.250000,1997.500000,830.000000,1998.763916,828.221558,483.000000,-0.399381,24.000000,14.082816,4.000000,-0.637373,-0.770556,0.770556,-0.637373,8.497279,5.547457,-0.388163,6802.000000,17.719851,6.630092,25,40.112698,31.953091,0,1997,831,1984.000000,845.000000,1995.000000,815.000000,165.752304,2011,845,1984,815,483.000000,1998,828
9,7,8,8,0,0,0.716642,4,22.769985,94.500000,6012.333496,343.500000,970.000000,339.520935,969.830566,956.000000,-0.619235,53.000000,33.027195,8.000000,0.999622,0.027487,0.027487,-0.999622,14.008379,5.759362,-0.195607,31574.000000,89.513908,9.055943,29,62.384777,57.706154,0,343,971,315.000000,963.000000,372.000000,972.000000,262.622375,372,981,315,959,956.000000,339,969
9,8,9,9,0,0,0.642365,5,25.112120,124.599998,31150.300781,762.000000,1154.500000,768.498657,1152.925781,1119.000000,-0.904058,60.000000,38.117962,6.000000,0.994235,0.107227,0.107227,-0.994235,16.550188,5.900633,-0.425501,42654.000000,161.662582,9.621019,37,72.384773,61.204575,0,764,1152,790.000000,1143.000000,729.000000,1148.000000,355.977692,795,1167,729,1142,1119.000000,768,1152
10,1,2,2,0,0,0.675644,4,21.733080,138.500000,21281.666016,1185.500000,60.000000,1186.352661,55.265163,1154.000000,-0.660946,60.000000,39.576256,10.000000,0.077767,-0.996972,0.996972,0.077767,15.796490,6.331522,-0.473202,45671.000000,130.098602,10.025191,32,67.384773,59.774578,0,1186,60,1196.000000,88.000000,1178.000000,31.000000,320.806122,1199,90,1172,30,1154.000000,1186,55
10,2,3,3,0,0,0.506579,4,17.475258,225.000000,70666.000000,415.500000,237.500000,415.047607,240.745667,924.000000,-0.954121,50.000000,27.990259,9.000000,0.625904,-0.779900,0.779900,0.625904,13.606301,5.625170,0.277837,25863.000000,89.433891,9.267465,31,59.597980,52.402290,0,412,238,434.000000,253.000000,399.000000,214.000000,287.291412,434,261,397,214,924.000000,415,240
10,3,4,4,0,0,0.458673,4,18.275467,265.250000,80930.914062,263.500000,420.000000,260.556183,421.330353,899.000000,-0.935330,48.000000,30.924360,12.000000,0.878573,-0.477609,-0.477609,-0.878573,14.371014,5.459109,-0.012548,27801.000000,61.491497,8.172754,37,68.183769,60.415230,0,265,421,236.000000,429.000000,291.000000,404.000000,302.391907,291,437,236,403,899.000000,260,421
10,4,5,5,0,0,0.474419,4,18.773928,310.750000,116210.250000,740.000000,508.000000,738.925110,504.964355,1122.000000,-0.838960,56.000000,34.214794,7.000000,-0.489424,-0.872046,0.872046,-0.489424,15.716575,6.294627,-0.006577,38389.000000,112.546555,8.826614,42,70.012192,61.554855,0,739,508,719.000000,534.000000,761.000000,489.000000,370.717834,761,535,719,481,1122.000000,738,504
10,5,6,6,0,0,0.562435,4,20.681879,210.250000,57988.250000,2080.500000,745.000000,2083.831543,743.956543,1081.000000,-0.386301,60.000000,34.171139,6.000000,0.947863,0.318679,0.318679,-0.947863,15.455904,5.894201,0.140006,36939.000000,131.366638,9.547379,30,69.284271,64.195015,0,2080,743,2111.000000,752.000000,2050.000000,732.000000,286.421356,2111,760,2050,730,1081.000000,2083,743
10,6,7,7,0,0,0.553166,5,12.668184,74.800003,9013.700195,1997.000000,831.000000,1998.578857,828.654419,463.000000,-0.383542,23.000000,13.993521,4.000000,-0.650838,-0.759217,0.759217,-0.650838,8.578526,5.376312,-0.409463,6479.000000,17.535595,17.923183,3,40.698486,32.202484,0,1997,831,1984.000000,845.000000,1998.000000,816.000000,53.769554,2010,846,1984,816,463.000000,1998,828
10,7,8,8,0,0,0.702174,5,24.106491,82.199997,8951.700195,345.500000,970.000000,340.135193,969.913330,969.000000,-0.640444,52.000000,32.951496,8.000000,0.999586,0.028764,0.028764,-0.999586,14.344288,5.712940,-0.238756,31930.000000,86.813950,9.119862,32,66.455841,59.033890,0,345,971,317.000000,960.000000,375.000000,971.000000,291.835571,375,981,316,959,969.000000,340,969
10,8,9,9,0,0,0.650402,5,25.198591,121.800003,31431.199219,771.000000,1155.500000,777.362732,1153.700806,1133.000000,-0.842385,60.000000,38.122684,4.000000,0.994507,0.104669,0.104669,-0.994507,16.638153,5.911765,-0.461944,43193.000000,169.941696,9.902331,39,70.384773,62.289646,0,772,1153,800.000000,1144.000000,738.000000,1150.000000,386.190918,804,1168,738,1143,1133.000000,777,1153
11,1,2,2,0,0,0.657029,5,22.537228,121.000000,19200.500000,1190.500000,56.000000,1190.041382,50.995686,1159.000000,-0.756798,62.000000,39.181190,8.000000,-0.049045,-0.998797,0.998797,-0.049045,15.946113,6.197790,-0.364352,45411.000000,131.473648,9.507479,37,67.556351,62.128899,0,1190,54,1190.000000,87.000000,1186.000000,25.000000,351.776703,1204,87,1177,25,1159.000000,1190,50
11,2,3,3,0,0,0.515351,4,17.521471,221.000000,69200.664062,415.500000,237.500000,415.071289,240.698929,940.000000,-0.894194,54.000000,28.136169,9.000000,0.628160,-0.778085,0.778085,0.628160,13.709064,5.685544,0.302197,26448.000000,90.755928,9.505966,32,61.012192,41.036568,0,412,238,430.000000,242.000000,400.000000,214.000000,304.190918,434,261,397,214,940.000000,415,240
11,3,4,4,0,0,0.490756,3,17.174173,303.000000,54588.000000,258.000000,420.000000,257.636993,421.344757,876.000000,-0.887491,48.000000,30.573059,13.000000,0.844586,-0.535420,-0.535420,-0.844586,13.911168,5.436686,0.070114,26782.000000,60.746944,8.563650,36,64.769554,57.306194,0,261,422,233.000000,431.000000,283.000000,403.000000,308.291412,283,437,233,403,876.000000,257,421
11,4,5,5,0,0,0.448703,3,20.783157,474.666656,226796.328125,741.000000,513.000000,738.792053,506.596191,1159.000000,-0.815872,57.000000,34.783436,8.000000,-0.435205,-0.900331,0.900331,-0.435205,16.767763,6.204448,-0.047925,40314.000000,112.388817,9.409485,41,78.012192,66.850578,0,736,511,723.000000,544.000000,761.000000,489.000000,385.788879,761,544,721,482,1159.000000,738,506
11,5,6,6,0,0,0.622792,4,22.061214,165.500000,28151.000000,2101.000000,745.000000,2101.695312,744.032959,1093.000000,-0.787647,60.000000,34.801464,16.000000,0.973753,0.227608,0.227608,-0.973753,16.095594,5.564632,0.457888,38038.000000,96.942284,9.684583,32,71.455841,65.969688,0,2100,743,2133.000000,749.000000,2069.000000,733.000000,309.906647,2133,758,2069,732,1093.000000,2101,744
11,6,7,7,0,0,0.565432,4,12.489164,88.000000,7924.666504,1997.000000,830.500000,1998.502197,828.620117,458.000000,-0.312651,24.000000,14.017467,4.000000,-0.664126,-0.747621,0.747621,-0.664126,8.102595,5.425106,-0.469850,6420.000000,17.204935,12.534302,7,37.284271,25.079872,0,1997,831,1986.000000,845.000000,2009.000000,835.000000,87.740112,2010,845,1984,816,458.000000,1998,828
11,7,8,8,0,0,0.747671,4,22.280884,81.250000,5232.916504,343.500000,970.000000,339.684326,969.883667,963.000000,-0.632996,52.000000,33.001038,7.000000,0.999711,0.024053,0.024053,-0.999711,13.961223,5.803385,-0.191374,31780.000000,90.046730,8.466752,32,61.627419,55.542778,0,343,971,317.000000,960.000000,371.000000,973.000000,270.936066,371,981,316,959,963.000000,339,969
11,8,9,9,0,0,0.610306,4,25.137615,181.500000,50955.667969,775.000000,1156.000000,782.427429,1154.214600,1137.000000,-0.846133,58.000000,37.929638,5.000000,0.993806,0.111130,0.111130,-0.993806,16.986984,5.883796,-0.483423,43126.000000,176.155121,9.367640,40,74.213203,63.126858,0,776,1153,804.000000,1144.000000,741.000000,1148.000000,374.705627,809,1169,741,1143,1137.000000,782,1154
12,1,2,2,0,0,0.650712,7,22.537861,87.571426,32008.619141,1196.000000,46.000000,1193.802124,40.884415,1142.000000,-0.928118,60.000000,36.885288,11.000000,-0.195887,-0.980626,0.980626,-0.195887,17.171312,5.701016,0.037411,42123.000000,113.161095,8.926736,36,74.526909,62.000000,0,1193,44,1185.000000,78.000000,1185.000000,16.000000,321.362488,1209,78,1183,14,1142.000000,1193,40
12,2,3,3,0,0,0.470256,4,17.720060,258.250000,92392.914062,415.000000,236.500000,415.174469,240.558350,917.000000,-0.941740,50.000000,27.823338,9.000000,0.624626,-0.780924,0.780924,0.624626,13.861735,5.521719,0.263123,25514.000000,86.544579,9.321152,30,62.840622,57.384666,0,412,236,434.000000,256.000000,396.000000,213.000000,279.634552,434,261,396,212,917.000000,415,240
12,3,4,4,0,0,0.531707,4,15.349745,168.000000,37204.667969,237.000000,418.000000,239.001312,419.584534,763.000000,-0.832588,48.000000,28.317169,11.000000,-0.528428,-0.848978,0.848978,-0.528428,12.250823,5.304271,0.027378,21606.000000,68.085510,8.853207,27,53.284271,46.010868,0,239,420,220.000000,432.000000,251.000000,398.000000,239.036575,254,438,220,398,763.000000,239,419
12,4,5,5,0,0,0.459503,4,19.360424,337.000000,142028.671875,740.000000,509.500000,738.923218,505.599487,1146.000000,-0.838464,58.000000,34.441536,8.000000,-0.469238,-0.883072,0.883072,-0.469238,16.292000,6.287505,-0.058792,39470.000000,112.454262,8.639753,45,72.012192,61.846584,0,738,509,722.000000,538.000000,761.000000,490.000000,388.788879,761,538,719,481,1146.000000,738,505
12,5,6,6,0,0,0.670000,4,21.549982,132.000000,13438.000000,2137.500000,745.000000,2137.677246,744.299438,1072.000000,-0.670297,59.000000,34.856342,13.000000,0.988616,0.150461,0.150461,-0.988616,16.384142,5.390480,0.499739,37366.000000,94.095032,9.061860,29,70.455841,62.649822,0,2138,743,2168.000000,746.000000,2106.000000,737.000000,262.793945,2169,757,2106,733,1072.000000,2137,744
12,6,7,7,0,0,0.548810,4,12.501958,94.750000,9034.916992,1996.500000,831.500000,1998.388306,829.987000,461.000000,-0.403874,24.000000,13.958785,4.000000,-0.681075,-0.732214,0.732214,-0.681075,8.423988,5.456435,-0.435051,6435.000000,17.640385,19.935028,2,39.870056,30.675724,0,1997,833,1985.000000,846.000000,1995.000000,817.000000,39.870056,2010,846,1983,817,461.000000,1998,829
12,7,8,8,0,0,0.725400,4,22.200171,90.000000,6508.000000,344.000000,970.000000,339.837006,969.861206,951.000000,-0.631485,52.000000,32.919033,8.000000,0.999493,0.031824,0.031824,-0.999493,14.076596,5.710528,-0.177502,31306.000000,90.865158,8.671635,34,61.798988,56.089214,0,343,970,317.000000,960.000000,372.000000,971.000000,294.835571,372,981,316,959,951.000000,339,969
12,8,9,9,0,0,0.625824,5,26.422531,136.199997,45264.199219,777.500000,1156.500000,785.350281,1154.352051,1139.000000,-0.786698,60.000000,38.001755,6.000000,0.994779,0.102052,0.102052,-0.994779,17.173660,5.845429,-0.515842,43284.000000,174.291473,9.954055,35,74.384773,64.280632,0,779,1153,807.000000,1144.000000,743.000000,1150.000000,348.391907,812,1169,743,1144,1139.000000,785,1154
13,1,2,2,0,0,0.511584,4,18.809158,258.250000,61614.917969,1199.000000,36.000000,1199.798462,34.569317,1082.000000,-0.851645,63.000000,36.756008,16.000000,-0.704071,-0.710130,0.710130,-0.704071,14.311163,6.679736,0.110647,39770.000000,74.925682,8.905530,37,62.426407,45.607018,0,1200,35,1183.000000,58.000000,1195.000000,14.000000,329.504608,1221,59,1177,13,1082.000000,1199,34
13,2,3,3,0,0,0.508772,4,17.461897,224.000000,71302.000000,415.500000,237.500000,415.186432,240.737076,928.000000,-0.824581,51.000000,27.862068,9.000000,0.631572,-0.775317,0.775317,0.631572,13.789771,5.551694,0.319772,25856.000000,90.401230,9.397195,34,60.426407,55.317268,0,413,238,434.000000,256.000000,398.000000,214.000000,319.504608,434,261,397,214,928.000000,415,240
13,3,4,4,0,0,0.341667,5,13.162391,189.600006,61577.300781,216.500000,418.500000,217.052841,420.022369,492.000000,-0.963644,45.000000,23.697155,8.000000,-0.702134,-0.712045,0.712045,-0.702134,13.480514,3.713043,0.260622,11659.000000,81.426575,21.418278,3,55.597980,44.294468,0,217,420,197.000000,426.000000,236.000000,405.000000,64.254837,236,436,197,401,492.000000,217,420
13,4,5,5,0,0,0.412857,3,20.024977,548.000000,177349.000000,744.500000,504.500000,746.336487,501.848602,1156.000000,-0.806211,59.000000,34.267300,8.000000,0.721420,-0.692498,-0.692498,-0.721420,16.310209,6.183894,-0.022811,39613.000000,112.202774,9.455077,40,73.911690,68.007355,0,743,506,717.000000,529.000000,772.000000,489.000000,378.203094,772,529,717,480,1156.000000,746,501
13,5,6,6,0,0,0.513158,3,25.233622,357.666656,152902.328125,2150.500000,745.000000,2158.473877,743.158264,1131.000000,-0.477031,60.000000,35.309460,6.000000,0.970331,0.241780,0.241780,-0.970331,17.227781,5.692061,-0.041123,39935.000000,127.571785,33.199326,3,84.112701,77.129761,0,2151,742,2188.000000,749.000000,2113.000000,731.000000,99.597977,2188,759,2113,731,1131.000000,2158,743
13,6,7,7,0,0,0.404310,5,13.788255,138.199997,29251.199219,1994.500000,844.000000,1999.281494,842.788940,469.000000,0.256225,25.000000,14.656716,8.000000,0.995705,0.092578,0.092578,-0.995705,11.440510,5.129820,0.636465,6874.000000,9.688127,23.175638,3,52.627419,33.615471,0,1997,842,2006.000000,858.000000,1975.000000,845.000000,69.526909,2014,858,1975,830,469.000000,1999,842
13,7,8,8,0,0,0.749224,5,22.505106,64.599998,4013.300049,343.500000,970.000000,339.745087,969.899475,965.000000,-0.597269,53.000000,33.071503,7.000000,0.999498,0.031672,0.031672,-0.999498,14.016833,5.782718,-0.180763,31914.000000,90.420792,8.516521,35,61.627419,55.542778,0,343,970,317.000000,960.000000,371.000000,973.000000,298.078217,371,981,316,959,965.000000,339,969
13,8,9,9,0,0,0.634532,5,24.890781,134.199997,36537.199219,789.500000,1157.000000,795.723633,1155.161377,1165.000000,-0.907348,60.000000,38.371674,7.000000,0.992963,0.118421,0.118421,-0.992963,16.996040,5.959124,-0.441647,44703.000000,163.237823,9.437762,41,72.798988,62.072536,0,790,1154,818.000000,1146.000000,756.000000,1149.000000,386.948273,823,1170,756,1144,1165.000000,795,1155
14,1,2,2,0,0,0.669780,4,22.999928,150.250000,29018.250000,1204.000000,55.500000,1208.921265,54.181297,1219.000000,-0.989944,61.000000,40.134537,12.000000,0.993029,0.117874,0.117874,-0.993029,16.825241,6.137353,-0.297008,48924.000000,124.828499,10.191033,36,69.798988,64.031242,0,1205,54,1235.000000,64.000000,1173.000000,48.000000,366.877197,1236,69,1172,42,1219.000000,1208,54
14,2,3,3,0,0,0.483077,3,17.765913,336.000000,91327.000000,415.000000,236.500000,415.032898,240.336517,942.000000,-0.917909,52.000000,28.079618,9.000000,0.617819,-0.786321,0.786321,0.617819,14.140209,5.590181,0.255742,26451.000000,87.389626,9.283461,29,62.254833,57.384666,0,412,237,434.000000,255.000000,396.000000,212.000000,269.220337,434,261,396,212,942.000000,415,240
14,3,4,4,0,0,0.269231,4,14.869294,342.000000,124211.335938,210.500000,417.000000,211.031754,419.490082,504.000000,-0.980122,43.000000,22.045635,8.000000,0.762397,-0.647110,-0.647110,-0.762397,15.255280,4.583172,0.501030,11111.000000,90.325302,33.748737,2,67.497475,51.478149,0,209,421,187.000000,422.000000,234.000000,401.000000,67.497475,234,436,187,398,504.000000,211,419
14,4,5,5,0,0,0.471064,4,18.891335,310.750000,104500.250000,747.500000,503.000000,747.946716,501.366760,1107.000000,-0.772414,57.000000,33.836494,8.000000,-0.695306,-0.718714,0.718714,-0.695306,15.074482,6.305549,0.001004,37457.000000,110.707680,9.417946,40,65.254837,60.216278,0,747,503,723.000000,524.000000,772.000000,489.000000,376.717834,772,526,723,480,1107.000000,747,501
14,5,6,6,0,0,0.531459,6,30.768646,175.000000,118720.398438,2150.000000,744.000000,2160.623047,741.994141,1191.000000,-0.513799,59.000000,36.176323,6.000000,0.972718,0.231992,0.231992,-0.972718,18.519722,5.763705,-0.175764,43086.000000,127.581001,45.349243,2,90.698486,84.172440,0,2151,740,2191.000000,751.000000,2109.000000,732.000000,90.698486,2191,757,2109,731,1191.000000,2160,741
